:::MLLOG {"namespace": "", "time_ms": 1684005517919, "event_type": "POINT_IN_TIME", "key": "submission_benchmark", "value": "maskrcnn", "metadata": {"file": "<string>", "lineno": 3}}
:::MLLOG {"namespace": "", "time_ms": 1684005736719, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 22203.803417521613, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/engine/trainer.py", "lineno": 563}}
:::MLLOG {"namespace": "", "time_ms": 1684005737249, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.011487499367107044, "data": 0.0009595548022877086, "loss": 1.0932716601138766, "loss_classifier": 0.09135218137367206, "loss_box_reg": 0.07022523276114953, "loss_mask": 0.40584729935973884, "loss_objectness": 0.3760434440701184, "loss_rpn_box_reg": 0.1498035016680639, "throughput": 22285.09371961513}, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/engine/trainer.py", "lineno": 560, "step": 1100}}
:::MLLOG {"namespace": "", "time_ms": 1684005737249, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 22285.09371961513, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/engine/trainer.py", "lineno": 563}}
:::MLLOG {"namespace": "", "time_ms": 1684005737778, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.011447543061297872, "data": 0.0009211538148962933, "loss": 1.0843185414956964, "loss_classifier": 0.09022928300273159, "loss_box_reg": 0.07060571161796005, "loss_mask": 0.40150056773229786, "loss_objectness": 0.37248893189446436, "loss_rpn_box_reg": 0.1494940462440571, "throughput": 22362.877224326934}, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/engine/trainer.py", "lineno": 560, "step": 1150}}
:::MLLOG {"namespace": "", "time_ms": 1684005737778, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 22362.877224326934, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/engine/trainer.py", "lineno": 563}}
:::MLLOG {"namespace": "", "time_ms": 1684005738307, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.011411835749944052, "data": 0.0008858585357666015, "loss": 1.0783675220857063, "loss_classifier": 0.08891585902310908, "loss_box_reg": 0.07073123291026907, "loss_mask": 0.3984147338103503, "loss_objectness": 0.37030851566931233, "loss_rpn_box_reg": 0.1499971798597209, "throughput": 22432.85003477684}, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/engine/trainer.py", "lineno": 560, "step": 1200}}
:::MLLOG {"namespace": "", "time_ms": 1684005738307, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 22432.85003477684, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/engine/trainer.py", "lineno": 563}}
:::MLLOG {"namespace": "", "time_ms": 1684005738835, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.01137767276763916, "data": 0.0008535158157348632, "loss": 1.0650464207172394, "loss_classifier": 0.0869288367986679, "loss_box_reg": 0.0701110910880263, "loss_mask": 0.3935316832274198, "loss_objectness": 0.3659842209734023, "loss_rpn_box_reg": 0.14849058786848138, "throughput": 22500.207663567686}, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/engine/trainer.py", "lineno": 560, "step": 1250}}
:::MLLOG {"namespace": "", "time_ms": 1684005738835, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 22500.207663567686, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/engine/trainer.py", "lineno": 563}}
:::MLLOG {"namespace": "", "time_ms": 1684005739366, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.011348625696622408, "data": 0.0008236162479107196, "loss": 1.052991135762288, "loss_classifier": 0.08538633818953083, "loss_box_reg": 0.06958805463338369, "loss_mask": 0.38909156666065636, "loss_objectness": 0.36188442300217083, "loss_rpn_box_reg": 0.14704075241061595, "throughput": 22557.797467599186}, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/engine/trainer.py", "lineno": 560, "step": 1300}}
:::MLLOG {"namespace": "", "time_ms": 1684005739366, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 22557.797467599186, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/engine/trainer.py", "lineno": 563}}
:::MLLOG {"namespace": "", "time_ms": 1684005739897, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.011321575553328902, "data": 0.0007959445317586263, "loss": 1.0468349467714628, "loss_classifier": 0.084385385611267, "loss_box_reg": 0.07034256512875867, "loss_mask": 0.38703144478301205, "loss_objectness": 0.3583509888396495, "loss_rpn_box_reg": 0.14672456170633666, "throughput": 22611.693822484616}, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/engine/trainer.py", "lineno": 560, "step": 1350}}
:::MLLOG {"namespace": "", "time_ms": 1684005739897, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 22611.693822484616, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/engine/trainer.py", "lineno": 563}}
:::MLLOG {"namespace": "", "time_ms": 1684005740174, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": {"BBOX": 0.18357469170001442, "SEGM": 0.18518342122795714}, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 411, "epoch_num": 2}}
:::MLLOG {"namespace": "", "time_ms": 1684005740174, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 412, "epoch_num": 2}}
:::MLLOG {"namespace": "", "time_ms": 1684005740184, "event_type": "INTERVAL_END", "key": "epoch_stop", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 423, "epoch_num": 3}}
:::MLLOG {"namespace": "", "time_ms": 1684005740184, "event_type": "INTERVAL_END", "key": "block_stop", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 424, "first_epoch_num": 3}}
:::MLLOG {"namespace": "", "time_ms": 1684005740185, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 425, "epoch_num": 3}}
:::MLLOG {"namespace": "", "time_ms": 1684005740222, "event_type": "INTERVAL_START", "key": "block_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 489, "first_epoch_num": 4, "epoch_count": 1}}
:::MLLOG {"namespace": "", "time_ms": 1684005740222, "event_type": "INTERVAL_START", "key": "epoch_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 490, "epoch_num": 4}}
:::MLLOG {"namespace": "", "time_ms": 1684005740468, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.011325106280190605, "data": 0.0008259630203247071, "loss": 1.038610360963004, "loss_classifier": 0.08454892445222607, "loss_box_reg": 0.07016589534201817, "loss_mask": 0.38359813495672174, "loss_objectness": 0.3544398949594636, "loss_rpn_box_reg": 0.1458575107417797, "throughput": 22604.644377402827}, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/engine/trainer.py", "lineno": 560, "step": 1400}}
:::MLLOG {"namespace": "", "time_ms": 1684005740468, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 22604.644377402827, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/engine/trainer.py", "lineno": 563}}
:::MLLOG {"namespace": "", "time_ms": 1684005740997, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.011299720797045477, "data": 0.0008000998661435884, "loss": 1.0312641052850362, "loss_classifier": 0.083319928574151, "loss_box_reg": 0.06984721871300657, "loss_mask": 0.38088548810574513, "loss_objectness": 0.3515509969272233, "loss_rpn_box_reg": 0.14566047254189934, "throughput": 22655.42703204985}, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/engine/trainer.py", "lineno": 560, "step": 1450}}
:::MLLOG {"namespace": "", "time_ms": 1684005740998, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 22655.42703204985, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/engine/trainer.py", "lineno": 563}}
:::MLLOG {"namespace": "", "time_ms": 1684005741533, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.011279893557230632, "data": 0.0007759049733479818, "loss": 1.0251960537284612, "loss_classifier": 0.08242957029864192, "loss_box_reg": 0.06997182379079944, "loss_mask": 0.37841943064828715, "loss_objectness": 0.34906809869843225, "loss_rpn_box_reg": 0.14530712993872621, "throughput": 22695.24962280331}, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/engine/trainer.py", "lineno": 560, "step": 1500}}
:::MLLOG {"namespace": "", "time_ms": 1684005741533, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 22695.24962280331, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/engine/trainer.py", "lineno": 563}}
:::MLLOG {"namespace": "", "time_ms": 1684005742063, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.011257826128313619, "data": 0.0007534088626984627, "loss": 1.0165222859334562, "loss_classifier": 0.08139832971076812, "loss_box_reg": 0.06954315668774672, "loss_mask": 0.37494848787784574, "loss_objectness": 0.3461890086765972, "loss_rpn_box_reg": 0.14444330258770777, "throughput": 22739.73652481235}, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/engine/trainer.py", "lineno": 560, "step": 1550}}
:::MLLOG {"namespace": "", "time_ms": 1684005742063, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 22739.73652481235, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/engine/trainer.py", "lineno": 563}}
:::MLLOG {"namespace": "", "time_ms": 1684005742592, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.011237029731273652, "data": 0.0007322354614734649, "loss": 1.0122082479810341, "loss_classifier": 0.08133286258904264, "loss_box_reg": 0.07007181659711023, "loss_mask": 0.3725937848072499, "loss_objectness": 0.34439909354026893, "loss_rpn_box_reg": 0.14381068978453948, "throughput": 22781.821008048886}, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/engine/trainer.py", "lineno": 560, "step": 1600}}
:::MLLOG {"namespace": "", "time_ms": 1684005742592, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 22781.821008048886, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/engine/trainer.py", "lineno": 563}}
:::MLLOG {"namespace": "", "time_ms": 1684005743122, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.011217637640057189, "data": 0.0007123623472271544, "loss": 1.0054171694182987, "loss_classifier": 0.08065174871886319, "loss_box_reg": 0.06976140245173486, "loss_mask": 0.36988029006304163, "loss_objectness": 0.34192035160789436, "loss_rpn_box_reg": 0.14320337593550897, "throughput": 22821.20426905632}, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/engine/trainer.py", "lineno": 560, "step": 1650}}
:::MLLOG {"namespace": "", "time_ms": 1684005743122, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 22821.20426905632, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/engine/trainer.py", "lineno": 563}}
:::MLLOG {"namespace": "", "time_ms": 1684005743657, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.011202263972338509, "data": 0.0006936489834504969, "loss": 1.0032883658610723, "loss_classifier": 0.0810054432293948, "loss_box_reg": 0.07059421645987587, "loss_mask": 0.36844917850021053, "loss_objectness": 0.3403450051404755, "loss_rpn_box_reg": 0.14289452187055138, "throughput": 22852.523439202545}, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/engine/trainer.py", "lineno": 560, "step": 1700}}
:::MLLOG {"namespace": "", "time_ms": 1684005743657, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 22852.523439202545, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/engine/trainer.py", "lineno": 563}}
:::MLLOG {"namespace": "", "time_ms": 1684005744186, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.01118455982208252, "data": 0.0006760093144008092, "loss": 0.9973932024197919, "loss_classifier": 0.07996455614694527, "loss_box_reg": 0.07056180320769948, "loss_mask": 0.36654522958823615, "loss_objectness": 0.33801963486522435, "loss_rpn_box_reg": 0.14230197774854056, "throughput": 22888.69692435816}, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/engine/trainer.py", "lineno": 560, "step": 1750}}
:::MLLOG {"namespace": "", "time_ms": 1684005744186, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 22888.69692435816, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/engine/trainer.py", "lineno": 563}}
:::MLLOG {"namespace": "", "time_ms": 1684005744715, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.011167733669281006, "data": 0.0006593407524956598, "loss": 0.9926166998139686, "loss_classifier": 0.0795587918172694, "loss_box_reg": 0.07087149666366814, "loss_mask": 0.3643437311756942, "loss_objectness": 0.3359925919471102, "loss_rpn_box_reg": 0.14185008732675436, "throughput": 22923.18276752759}, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/engine/trainer.py", "lineno": 560, "step": 1800}}
:::MLLOG {"namespace": "", "time_ms": 1684005744715, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 22923.18276752759, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/engine/trainer.py", "lineno": 563}}
:::MLLOG {"namespace": "", "time_ms": 1684005745087, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": {"BBOX": 0.2176130515081239, "SEGM": 0.21312769673872337}, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 411, "epoch_num": 3}}
:::MLLOG {"namespace": "", "time_ms": 1684005745087, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 412, "epoch_num": 3}}
:::MLLOG {"namespace": "", "time_ms": 1684005745098, "event_type": "INTERVAL_END", "key": "epoch_stop", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 423, "epoch_num": 4}}
:::MLLOG {"namespace": "", "time_ms": 1684005745099, "event_type": "INTERVAL_END", "key": "block_stop", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 424, "first_epoch_num": 4}}
:::MLLOG {"namespace": "", "time_ms": 1684005745099, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 425, "epoch_num": 4}}
:::MLLOG {"namespace": "", "time_ms": 1684005745137, "event_type": "INTERVAL_START", "key": "block_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 489, "first_epoch_num": 5, "epoch_count": 1}}
:::MLLOG {"namespace": "", "time_ms": 1684005745137, "event_type": "INTERVAL_START", "key": "epoch_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 490, "epoch_num": 5}}
:::MLLOG {"namespace": "", "time_ms": 1684005745288, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.011175831201914194, "data": 0.0006820681288435652, "loss": 0.9847943465814397, "loss_classifier": 0.07838270933543508, "loss_box_reg": 0.06996173102575405, "loss_mask": 0.3624443338811398, "loss_objectness": 0.3330749551478673, "loss_rpn_box_reg": 0.14093061626022646, "throughput": 22906.573602879074}, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/engine/trainer.py", "lineno": 560, "step": 1850}}
:::MLLOG {"namespace": "", "time_ms": 1684005745288, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 22906.573602879074, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/engine/trainer.py", "lineno": 563}}
:::MLLOG {"namespace": "", "time_ms": 1684005745818, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.011160357123927066, "data": 0.0006662093965630782, "loss": 0.9777554004482533, "loss_classifier": 0.07739132673038464, "loss_box_reg": 0.06987998923835173, "loss_mask": 0.3597034927594819, "loss_objectness": 0.33050320939111866, "loss_rpn_box_reg": 0.1402773813436662, "throughput": 22938.33406559661}, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/engine/trainer.py", "lineno": 560, "step": 1900}}
:::MLLOG {"namespace": "", "time_ms": 1684005745818, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 22938.33406559661, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/engine/trainer.py", "lineno": 563}}
:::MLLOG {"namespace": "", "time_ms": 1684005746347, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.011145737721369817, "data": 0.0006510844597449669, "loss": 0.975594598517204, "loss_classifier": 0.07695210534315079, "loss_box_reg": 0.06992510112468153, "loss_mask": 0.3582850248213762, "loss_objectness": 0.33009905824628777, "loss_rpn_box_reg": 0.14033330804777944, "throughput": 22968.42132837641}, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/engine/trainer.py", "lineno": 560, "step": 1950}}
:::MLLOG {"namespace": "", "time_ms": 1684005746347, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 22968.42132837641, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/engine/trainer.py", "lineno": 563}}
:::MLLOG {"namespace": "", "time_ms": 1684005746877, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.011132009267807007, "data": 0.0006367133855819702, "loss": 0.9725666503496468, "loss_classifier": 0.07638581646513194, "loss_box_reg": 0.06995206494396553, "loss_mask": 0.35676341213844714, "loss_objectness": 0.3292300345017575, "loss_rpn_box_reg": 0.14023532133958969, "throughput": 22996.746934116745}, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/engine/trainer.py", "lineno": 560, "step": 2000}}
:::MLLOG {"namespace": "", "time_ms": 1684005746877, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 22996.746934116745, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/engine/trainer.py", "lineno": 563}}
:::MLLOG {"namespace": "", "time_ms": 1684005747407, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.011119040745060618, "data": 0.0006230511316439001, "loss": 0.9678769251377117, "loss_classifier": 0.07569439695739165, "loss_box_reg": 0.0701516383854536, "loss_mask": 0.3551189888523119, "loss_objectness": 0.3272084376002412, "loss_rpn_box_reg": 0.13970346235274647, "throughput": 23023.568837421717}, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/engine/trainer.py", "lineno": 560, "step": 2050}}
:::MLLOG {"namespace": "", "time_ms": 1684005747407, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 23023.568837421717, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/engine/trainer.py", "lineno": 563}}
:::MLLOG {"namespace": "", "time_ms": 1684005747936, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.011106306371234713, "data": 0.0006100776081993467, "loss": 0.9646619672753981, "loss_classifier": 0.07516211567357892, "loss_box_reg": 0.07047676664300352, "loss_mask": 0.3542261364364198, "loss_objectness": 0.3257090499700003, "loss_rpn_box_reg": 0.13908789771555538, "throughput": 23049.967418784603}, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/engine/trainer.py", "lineno": 560, "step": 2100}}
:::MLLOG {"namespace": "", "time_ms": 1684005747936, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 23049.967418784603, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/engine/trainer.py", "lineno": 563}}
:::MLLOG {"namespace": "", "time_ms": 1684005748466, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.011094398831212243, "data": 0.000597725136335506, "loss": 0.9584808450625386, "loss_classifier": 0.07478654738688885, "loss_box_reg": 0.07036098033471336, "loss_mask": 0.35186401717711324, "loss_objectness": 0.32333644056432814, "loss_rpn_box_reg": 0.13813285865855351, "throughput": 23074.706786255658}, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/engine/trainer.py", "lineno": 560, "step": 2150}}
:::MLLOG {"namespace": "", "time_ms": 1684005748466, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 23074.706786255658, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/engine/trainer.py", "lineno": 563}}
:::MLLOG {"namespace": "", "time_ms": 1684005748996, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.011083261208100752, "data": 0.0005859166925603693, "loss": 0.9532925892655145, "loss_classifier": 0.07416385256261988, "loss_box_reg": 0.07003684955346133, "loss_mask": 0.3503510130823336, "loss_objectness": 0.321289849312214, "loss_rpn_box_reg": 0.13745102396162664, "throughput": 23097.894671370705}, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/engine/trainer.py", "lineno": 560, "step": 2200}}
:::MLLOG {"namespace": "", "time_ms": 1684005748996, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 23097.894671370705, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/engine/trainer.py", "lineno": 563}}
:::MLLOG {"namespace": "", "time_ms": 1684005749526, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.011072278764512803, "data": 0.0005746089087592231, "loss": 0.9490633785757754, "loss_classifier": 0.07349359667466747, "loss_box_reg": 0.06989426275522499, "loss_mask": 0.3489584402326081, "loss_objectness": 0.31972576539756525, "loss_rpn_box_reg": 0.13699131281292865, "throughput": 23120.805160767137}, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/engine/trainer.py", "lineno": 560, "step": 2250}}
:::MLLOG {"namespace": "", "time_ms": 1684005749526, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 23120.805160767137, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/engine/trainer.py", "lineno": 563}}
:::MLLOG {"namespace": "", "time_ms": 1684005749994, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": {"BBOX": 0.22877611408068035, "SEGM": 0.22313263290632968}, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 411, "epoch_num": 4}}
:::MLLOG {"namespace": "", "time_ms": 1684005749995, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 412, "epoch_num": 4}}
:::MLLOG {"namespace": "", "time_ms": 1684005750006, "event_type": "INTERVAL_END", "key": "epoch_stop", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 423, "epoch_num": 5}}
:::MLLOG {"namespace": "", "time_ms": 1684005750006, "event_type": "INTERVAL_END", "key": "block_stop", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 424, "first_epoch_num": 5}}
:::MLLOG {"namespace": "", "time_ms": 1684005750006, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 425, "epoch_num": 5}}
:::MLLOG {"namespace": "", "time_ms": 1684005750044, "event_type": "INTERVAL_START", "key": "block_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 489, "first_epoch_num": 6, "epoch_count": 1}}
:::MLLOG {"namespace": "", "time_ms": 1684005750044, "event_type": "INTERVAL_START", "key": "epoch_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 490, "epoch_num": 6}}
:::MLLOG {"namespace": "", "time_ms": 1684005750101, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.011081924749457317, "data": 0.0005912935215493907, "loss": 0.9471648230857175, "loss_classifier": 0.07338787878823021, "loss_box_reg": 0.07011338864760626, "loss_mask": 0.34744778941021015, "loss_objectness": 0.3191918236345215, "loss_rpn_box_reg": 0.13702394182825958, "throughput": 23100.680232694805}, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/engine/trainer.py", "lineno": 560, "step": 2300}}
:::MLLOG {"namespace": "", "time_ms": 1684005750101, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 23100.680232694805, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/engine/trainer.py", "lineno": 563}}
:::MLLOG {"namespace": "", "time_ms": 1684005750631, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.011071648293353142, "data": 0.0005802760225661257, "loss": 0.9419963235265397, "loss_classifier": 0.07288131882456389, "loss_box_reg": 0.06993875068868759, "loss_mask": 0.3458215236584557, "loss_objectness": 0.3171306916667109, "loss_rpn_box_reg": 0.13622403794970692, "throughput": 23122.121766972083}, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/engine/trainer.py", "lineno": 560, "step": 2350}}
:::MLLOG {"namespace": "", "time_ms": 1684005750631, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 23122.121766972083, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/engine/trainer.py", "lineno": 563}}
:::MLLOG {"namespace": "", "time_ms": 1684005751161, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.011061526934305827, "data": 0.0005697861313819885, "loss": 0.9375019954858969, "loss_classifier": 0.07224979111148665, "loss_box_reg": 0.06936169936077931, "loss_mask": 0.34430754369590433, "loss_objectness": 0.31558207110889874, "loss_rpn_box_reg": 0.13600088957863796, "throughput": 23143.278637784686}, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/engine/trainer.py", "lineno": 560, "step": 2400}}
:::MLLOG {"namespace": "", "time_ms": 1684005751161, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 23143.278637784686, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/engine/trainer.py", "lineno": 563}}
:::MLLOG {"namespace": "", "time_ms": 1684005751690, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.01105192028746313, "data": 0.0005597627406217614, "loss": 0.932430546974041, "loss_classifier": 0.0715515860208139, "loss_box_reg": 0.06928884412379394, "loss_mask": 0.34252841537248113, "loss_objectness": 0.31375174000859263, "loss_rpn_box_reg": 0.13530996079586838, "throughput": 23163.39544091686}, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/engine/trainer.py", "lineno": 560, "step": 2450}}
:::MLLOG {"namespace": "", "time_ms": 1684005751690, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 23163.39544091686, "metadata": {"file": "/workspace/object_detection/maskrcnn/maskrcnn_benchmark/engine/trainer.py", "lineno": 563}}
